CRASH_ID,CRASH_DT,CRASH_X,CRASH_Y,CRASH_MO_NO,CRASH_DAY_NO,CRASH_YR_NO,CRASH_WK_DAY_CD,CRASH_HR_NO,CITY_SECT_NM,FC_CD,FC_SHORT_DESC,LAT,LONG,ST_FULL_NM,ISECTG_ST_FULL_NM,POST_SPEED_LMT_VAL,RD_CHAR_SHORT_DESC,OFF_RDWY_FLG,ISECT_TYP_SHORT_DESC,ISECT_REL_FLG,RNDABT_FLG,DRVWY_REL_FLG,LN_QTY,TURNG_LEG_QTY,IMPCT_LOC_CD,CRASH_TYP_SHORT_DESC,COLLIS_TYP_SHORT_DESC,CRASH_SVRTY_SHORT_DESC,WTHR_COND_SHORT_DESC,RD_SURF_SHORT_DESC,LGT_COND_SHORT_DESC,TRAF_CNTL_DEVICE_SHORT_DESC,TRAF_CNTL_FUNC_FLG,CRASH_EVNT_1_SHORT_DESC,CRASH_CAUSE_1_SHORT_DESC,RTE_NM,CL_STREET1,CL_STREET2
1614696,9/1/2015 00:00,7672513.00,677018.00,9,1,2015,3,14,Portland SE,11,U INTRST,45.5051,-122.5658722,SB EF DIV-POWELL C8        ,SE DIVISION ST             ,,STRGHT  ,0,,0,0,0,2,,3,S-STRGHT  ,REAR    ,INJ,UNK ,UNK ,DAY ,UNKNOWN   ,1,,F AVOID ,IS 205    ,SE DIVISION ST-POWELL BLVD RAMP,SE DIVISION ST
1615952,9/18/2015 00:00,7690258.00,676455.00,9,18,2015,6,16,Portland SE,16,U MN-ART,45.50478056,-122.496625,SE 162ND AVE               ,SE DIVISION ST             ,,ALLEY   ,0,,0,0,0,5,,6,ANGL-OTH  ,TURN    ,INJ,CLR ,DRY ,DAY ,L-GRN-SIG ,1,,NO-YIELD,,SE 162ND AVE,SE DIVISION ST
1616724,10/9/2015 00:00,7671801.00,676723.00,10,9,2015,6,15,Portland SE,17,U MJ-COL,45.50424167,-122.5686167,SE 92ND AVE                ,SE DIVISION ST             ,,STRGHT  ,0,,0,0,0,6,,6,S-STRGHT  ,SS-O    ,INJ,CLR ,DRY ,DAY ,UNKNOWN   ,1,,IMP LN C,,SE 92ND AVE,SE DIVISION ST
1618371,10/31/2015 00:00,7673078.00,676547.00,10,31,2015,7,21,Portland SE,11,U INTRST,45.50385,-122.5636194,NB POWELL-DIV C2           ,SE DIVISION ST             ,0,STRGHT  ,0,,0,0,0,1,0,3,S-STRGHT  ,REAR    ,INJ,RAIN,WET ,DLIT,UNKNOWN   ,1,,TOO-CLOS,IS 205    ,,SE DIVISION ST
1618789,11/11/2015 00:00,7669226.00,676886.00,11,11,2015,4,99,Portland SE,14,U PR-ART,45.50450833,-122.578675,SE 82ND AVE                ,SE DIVISION ST             ,35,STRGHT  ,0,,0,0,0,4,,3,S-STRGHT  ,SS-O    ,INJ,CLR ,WET ,DLIT,UNKNOWN   ,1,,IMP LN C,213,SE 82ND AVE,SE DIVISION ST
1618953,10/12/2015 00:00,7693320.00,676375.00,10,12,2015,2,16,Portland SE,17,U MJ-COL,45.50476944,-122.4846778,SE 174TH AVE               ,SE DIVISION ST             ,,STRGHT  ,0,,0,0,0,2,,6,S-1STOP   ,REAR    ,INJ,CLR ,DRY ,DAY ,UNKNOWN   ,1,FORCED    ,F AVOID ,,SE 174TH AVE,SE DIVISION ST
1620344,10/13/2015 00:00,7669229.00,677051.00,10,13,2015,3,8,Portland SE,14,U PR-ART,45.50496111,-122.5786778,SE 82ND AVE                ,SE DIVISION ST             ,35,ALLEY   ,0,,0,0,0,4,,6,ANGL-OTH  ,TURN    ,INJ,CLR ,DRY ,DAY ,UNKNOWN   ,1,,NO-YIELD,213,SE 82ND AVE,SE DIVISION ST
1622268,12/8/2015 00:00,7693317.00,676220.00,12,8,2015,3,17,Portland SE,17,U MJ-COL,45.50434444,-122.4846722,SE 174TH AVE               ,SE DIVISION ST             ,,STRGHT  ,0,,1,0,0,3,,8,O-1STOP   ,BACK    ,INJ,RAIN,WET ,DLIT,L-GRN-SIG ,1,,OTHR-IMP,,SE 174TH AVE,SE DIVISION ST
1630678,1/11/2015 00:00,7657963.00,677223.00,1,11,2015,1,17,Portland SE,14,U PR-ART,45.50462778,-122.6226222,SE 39TH AV/CESAR CHAVEZ    ,SE DIVISION ST             ,,STRGHT  ,0,,1,0,0,4,,6,S-1STOP   ,REAR    ,PDO,CLD ,WET ,DLIT,UNKNOWN   ,1,,F AVOID ,,SE 39TH AVE,SE DIVISION ST
1632301,2/7/2015 00:00,7686705.00,676013.00,2,7,2015,7,18,Portland SE,16,U MN-ART,45.50332778,-122.5104361,SE 148TH AVE               ,SE DIVISION ST             ,,ALLEY   ,0,,0,0,0,4,,7,ANGL-OTH  ,TURN    ,PDO,RAIN,WET ,DLIT,UNKNOWN   ,1,,NO-YIELD,,SE 148TH AVE,SE DIVISION ST
1633855,3/16/2015 00:00,7671794.00,676556.00,3,16,2015,2,19,Portland SE,17,U MJ-COL,45.50378333,-122.5686278,SE 92ND AVE                ,SE DIVISION ST             ,,STRGHT  ,0,,0,0,0,4,0,8,S-STRGHT  ,REAR    ,PDO,CLR ,DRY ,DLIT,UNKNOWN   ,1,,TOO-CLOS,,SE 92ND AVE,SE DIVISION ST
1635355,4/13/2015 00:00,7669225.00,676828.00,4,13,2015,2,18,Portland SE,14,U PR-ART,45.50435,-122.5786722,SE 82ND AVE                ,SE DIVISION ST             ,35,ALLEY   ,0,,0,0,0,4,,5,ANGL-OTH  ,TURN    ,PDO,RAIN,WET ,DUSK,L-TURN REF,1,,NO-YIELD,213,SE 82ND AVE,SE DIVISION ST
1635453,2/21/2015 00:00,7690246.00,676242.00,2,21,2015,7,14,Portland SE,16,U MN-ART,45.50419722,-122.49665,SE 162ND AVE               ,SE DIVISION ST             ,,STRGHT  ,0,,0,0,0,4,,7,S-1TURN   ,TURN    ,PDO,CLR ,DRY ,DAY ,UNKNOWN   ,1,,IMP-TURN,,SE 162ND AVE,SE DIVISION ST
1645808,7/17/2015 00:00,7672832.00,677129.00,7,17,2015,6,16,Portland SE,11,U INTRST,45.50542778,-122.5646361,NB EF DIVISION C5          ,SE DIVISION ST             ,,STRGHT  ,0,,0,0,0,1,,3,S-1STOP   ,REAR    ,PDO,UNK ,UNK ,DAY ,ONE-WAY   ,1,,F AVOID ,IS 205    ,SE DIVISION ST-I205 FWY RAMP,SE DIVISION ST
1646596,7/31/2015 00:00,7666377.00,677066.00,7,31,2015,6,11,Portland SE,17,U MJ-COL,45.5048,-122.5898028,SE 71ST AVE                ,SE DIVISION ST             ,,ALLEY   ,0,,0,0,0,2,,7,S-1TURN   ,TURN    ,PDO,CLR ,DRY ,DAY ,UNKNOWN   ,1,,IMP-OVER,,SE 71ST AVE,SE DIVISION ST
1647568,8/15/2015 00:00,7669225.00,676828.00,8,15,2015,7,21,Portland SE,14,U PR-ART,45.50435,-122.5786722,SE 82ND AVE                ,SE DIVISION ST             ,35,STRGHT  ,0,,1,0,0,4,,6,S-1STOP   ,REAR    ,PDO,CLR ,DRY ,DLIT,UNKNOWN   ,1,FORCED    ,F AVOID ,213,SE 82ND AVE,SE DIVISION ST
1648935,9/27/2015 00:00,7669226.00,676886.00,9,27,2015,1,12,Portland SE,14,U PR-ART,45.50450833,-122.578675,SE 82ND AVE                ,SE DIVISION ST             ,35,STRGHT  ,0,,0,0,0,4,,3,S-1STOP   ,REAR    ,PDO,CLR ,DRY ,DAY ,UNKNOWN   ,1,,F AVOID ,213,SE 82ND AVE,SE DIVISION ST
1649860,10/2/2015 00:00,7690256.00,676379.00,10,2,2015,6,20,Portland SE,14,U PR-ART,45.50457222,-122.496625,SE 162ND AVE               ,SE DIVISION ST             ,,INTER   ,0,CROSS  ,0,0,0,,0,4,S-OTHER   ,REAR    ,PDO,UNK ,UNK ,DLIT,TRF SIGNAL,1,,F AVOID ,,SE 162ND AVE,SE DIVISION ST
1651644,10/31/2015 00:00,7663340.00,677477.00,10,31,2015,7,99,Portland SE,17,U MJ-COL,45.50571111,-122.6016861,SE 60TH AVE                ,SE DIVISION ST             ,,STRGHT  ,0,,0,0,0,2,,8,S-1STOP   ,REAR    ,PDO,RAIN,WET ,DAY ,UNKNOWN   ,1,,F AVOID ,,SE 60TH AVE,SE DIVISION ST
1654172,11/20/2015 00:00,7669226.00,676886.00,11,20,2015,6,7,Portland SE,14,U PR-ART,45.50450833,-122.578675,SE 82ND AVE                ,SE DIVISION ST             ,35,STRGHT  ,0,,0,0,0,4,,3,S-STRGHT  ,REAR    ,PDO,UNK ,UNK ,DAWN,UNKNOWN   ,1,,F AVOID ,213,SE 82ND AVE,SE DIVISION ST
1654364,11/21/2015 00:00,7672520.00,677078.00,11,21,2015,7,17,Portland SE,11,U INTRST,45.50526667,-122.56585,SB EX DIVISION C6          ,SE DIVISION ST             ,,STRGHT  ,0,,0,0,0,2,,4,S-1STOP   ,REAR    ,PDO,CLR ,DRY ,DUSK,TRF SIGNAL,1,,F AVOID ,IS 205    ,,SE DIVISION ST
1654794,11/30/2015 00:00,7690246.00,676246.00,11,30,2015,2,17,Portland SE,16,U MN-ART,45.50420556,-122.49665,SE 162ND AVE               ,SE DIVISION ST             ,,ALLEY   ,0,,0,0,0,4,,8,ANGL-OTH  ,TURN    ,PDO,CLR ,DRY ,DLIT,UNKNOWN   ,1,,NO-YIELD,,SE 162ND AVE,SE DIVISION ST
1655179,12/9/2015 00:00,7693317.00,676176.00,12,9,2015,4,19,Portland SE,17,U MJ-COL,45.50422222,-122.4846694,SE 174TH AVE               ,SE DIVISION ST             ,,ALLEY   ,0,,0,0,0,2,,7,ANGL-OTH  ,TURN    ,PDO,RAIN,WET ,DLIT,UNKNOWN   ,1,,NO-YIELD,,SE 174TH AVE,SE DIVISION ST
1656484,12/24/2015 00:00,7690258.00,676517.00,12,24,2015,5,13,Portland SE,16,U MN-ART,45.50495,-122.4966278,SE 162ND AVE               ,SE DIVISION ST             ,,STRGHT  ,0,,0,0,0,5,,8,S-STRGHT  ,SS-O    ,PDO,CLR ,DRY ,DAY ,L-GRN-SIG ,1,,IMP LN C,,SE 162ND AVE,SE DIVISION ST
1228758,1/11/2007 00:00,7657983.00,679927.00,1,11,2007,5,14,Portland SE,14,U PR-ART,45.51205,-122.6228194,SE HAWTHORNE BLVD          ,SE 39TH AVE                ,,INTER   ,0,CROSS  ,0,0,0,,0,6,S-1STOP   ,REAR    ,PDO,CLR ,DRY ,DAY ,TRF SIGNAL,1,PED INV   ,TOO-CLOS,,SE HAWTHORNE BLVD,SE 39TH AVE
1229406,3/24/2007 00:00,7671744.00,679774.00,3,24,2007,7,21,Portland SE,17,U COLL  ,45.50126111,-122.5669139,SE HAWTHORNE BLVD          ,SE 92ND AVE                ,,STRGHT  ,0,,0,0,0,3,,6,S-STRGHT  ,SS-O    ,PDO,RAIN,WET ,DLIT,L-TURN REF,1,,IMP LN C,,SE HAWTHORNE BLVD,SE 92ND AVE
1229417,1/1/2007 00:00,7654057.00,680041.00,1,1,2007,2,13,Portland SE,16,U MN-ART,45.51208889,-122.6338139,SE HAWTHORNE BLVD          ,SE 27TH AVE                ,,INTER   ,0,CROSS  ,0,0,0,,0,1,ANGL-OTH  ,ANGL    ,PDO,CLD ,WET ,DAY ,TRF SIGNAL,1,,DIS--RAG,,SE HAWTHORNE BLVD,SE 27TH AVE
1229435,1/4/2007 00:00,7662910.00,679723.00,1,4,2007,5,12,Portland SE,16,U MN-ART,45.51185,-122.6035806,SE HAWTHORNE BLVD          ,SE 58TH AVE                ,,INTER   ,0,CROSS  ,0,0,0,,0,3,ANGL-OTH  ,ANGL    ,INJ,RAIN,WET ,DAY ,STOP SIGN ,1,,PAS-STOP,,SE HAWTHORNE BLVD,SE 58TH AVE
1229444,1/2/2007 00:00,7655397.00,680004.00,1,2,2007,3,15,Portland SE,16,U MN-ART,45.51206944,-122.6310694,SE HAWTHORNE BLVD          ,SE 32ND AVE                ,,STRGHT  ,0,,0,0,0,2,,5,S-1STOP   ,REAR    ,PDO,RAIN,WET ,DAY ,UNKNOWN   ,1,,TOO-CLOS,,SE HAWTHORNE BLVD,SE 32ND AVE
1229458,1/2/2007 00:00,7657983.00,679927.00,1,2,2007,3,19,Portland SE,14,U PR-ART,45.51206111,-122.6172889,SE HAWTHORNE BLVD          ,SE 39TH AVE                ,,INTER   ,0,CROSS  ,0,0,0,,0,3,S-OTHER   ,TURN    ,PDO,RAIN,WET ,DLIT,TRF SIGNAL,1,,IMP-TURN,,SE HAWTHORNE BLVD,SE 39TH AVE
1229868,1/27/2007 00:00,7660867.00,679840.00,1,27,2007,7,22,Portland SE,17,U COLL  ,45.51201944,-122.6114889,SE HAWTHORNE BLVD          ,SE 50TH AVE                ,,INTER   ,0,4-LEG  ,0,0,0,,0,3,S-OTHER   ,TURN    ,PDO,CLR ,DRY ,DLIT,TRF SIGNAL,1,,OTHER   ,,SE HAWTHORNE BLVD,SE 50TH AVE
1231313,2/17/2007 00:00,7647991.00,680273.00,2,17,2007,7,15,Portland SE,14,U PR-ART,45.51225,-122.6618306,SE HAWTHORNE BLVD          ,SE MLK/UNION               ,,INTER   ,0,CROSS  ,0,0,0,,0,1,ANGL-OTH  ,TURN    ,PDO,CLR ,DRY ,DAY ,UNKNOWN   ,1,,DIS--RAG,,SE HAWTHORNE BLVD,SE MARTIN LUTHER KING JR BLVD
1231367,1/26/2007 00:00,7656603.00,679968.00,1,26,2007,6,15,Portland SE,16,U MN-ART,45.51206944,-122.62865,SE HAWTHORNE BLVD          ,SE 35TH AVE                ,,INTER   ,0,3-LEG  ,0,0,0,,0,5,PED       ,PED     ,INJ,CLR ,DRY ,DAY ,TRF SIGNAL,1,,IN RDWY ,,SE HAWTHORNE BLVD,SE 35TH AVE
1233300,1/1/2007 00:00,7657506.00,679943.00,1,1,2007,2,18,Portland SE,16,U MN-ART,45.51206111,-122.6246806,SE HAWTHORNE BLVD          ,SE 38TH AVE                ,,STRGHT  ,0,,0,0,0,2,,6,S-1STOP   ,REAR    ,INJ,RAIN,WET ,DLIT,UNKNOWN   ,1,FORCED    ,TOO-CLOS,,SE HAWTHORNE BLVD,SE 38TH AVE
1233302,3/28/2007 00:00,7649558.00,680214.00,3,28,2007,4,16,Portland SE,16,U MN-ART,45.51223056,-122.6557,SE HAWTHORNE BLVD          ,SE 10TH AVE                ,,INTER   ,0,CROSS  ,0,0,0,,0,3,BIKE      ,TURN    ,INJ,CLR ,DRY ,DAY ,TRF SIGNAL,1,,NO-YIELD,,SE HAWTHORNE BLVD,SE 10TH AVE
1234445,1/28/2007 00:00,7653502.00,680057.00,1,28,2007,1,12,Portland SE,16,U MN-ART,45.51208889,-122.6403111,SE HAWTHORNE BLVD          ,SE 25TH AVE                ,,INTER   ,0,CROSS  ,0,0,0,,0,4,S-1TURN   ,TURN    ,PDO,CLR ,DRY ,DAY ,UNKNOWN   ,1,,CARELESS,,SE HAWTHORNE BLVD,SE 25TH AVE
1234891,2/7/2007 00:00,7654577.00,680026.00,2,7,2007,4,11,Portland SE,16,U MN-ART,45.51208056,-122.6361111,SE HAWTHORNE BLVD          ,SE 29TH AVE                ,,INTER   ,0,CROSS  ,0,0,0,,0,1,ANGL-OTH  ,TURN    ,INJ,CLR ,DRY ,DAY ,STOP SIGN ,1,SUB OTRN  ,NO-YIELD,,SE HAWTHORNE BLVD,SE 29TH AVE
1235638,3/25/2007 00:00,7651102.00,680165.00,3,25,2007,1,11,Portland SE,17,U COLL  ,45.51221111,-122.6496806,SE HAWTHORNE BLVD          ,SE 16TH AVE                ,,STRGHT  ,0,,0,0,0,2,,6,S-1STOP   ,REAR    ,INJ,CLR ,DRY ,DAY ,UNKNOWN   ,1,PED INV   ,INATTENT,,SE HAWTHORNE BLVD,SE 16TH AVE
1235667,3/24/2007 00:00,7654057.00,680041.00,3,24,2007,7,20,Portland SE,16,U MN-ART,45.51208056,-122.6381389,SE HAWTHORNE BLVD          ,SE 27TH AVE                ,,INTER   ,0,CROSS  ,0,0,0,,0,2,S-1TURN   ,TURN    ,PDO,CLR ,DRY ,DLIT,TRF SIGNAL,1,,IMP-TURN,,SE HAWTHORNE BLVD,SE 27TH AVE
1235722,4/20/2007 00:00,7657983.00,679927.00,4,20,2007,6,22,Portland SE,14,U PR-ART,45.51206111,-122.6228194,SE HAWTHORNE BLVD          ,SE 39TH AVE                ,,INTER   ,0,CROSS  ,0,0,0,,0,6,S-1STOP   ,REAR    ,INJ,CLR ,DRY ,DLIT,TRF SIGNAL,1,FORCED    ,TOO-CLOS,,SE HAWTHORNE BLVD,SE 39TH AVE
1236665,4/20/2007 00:00,7650079.00,680197.00,4,20,2007,6,13,Portland SE,16,U MN-ART,45.51221945,-122.6536694,SE HAWTHORNE BLVD          ,SE 12TH AVE                ,,INTER   ,0,5-LEG  ,0,0,0,,0,6,S-1STOP   ,REAR    ,PDO,CLR ,DRY ,DAY ,TRF SIGNAL,1,,TOO-CLOS,,SE HAWTHORNE BLVD,SE 12TH AVE
1238348,2/19/2007 00:00,7650681.00,680179.00,2,19,2007,2,18,Portland SE,16,U MN-ART,45.51221111,-122.6513194,SE HAWTHORNE BLVD          ,SE 14TH AVE                ,30,STRGHT  ,0,,0,0,0,4,,5,PED       ,PED     ,INJ,RAIN,WET ,DLIT,NONE      ,1,,IN RDWY ,,SE HAWTHORNE BLVD,SE 14TH AVE
1239548,3/31/2007 00:00,7656750.00,679964.00,3,31,2007,7,14,Portland SE,16,U MN-ART,45.43541111,-122.7204,SE HAWTHORNE BLVD          ,SE 35TH PL                 ,,INTER   ,0,3-LEG  ,0,0,0,,0,6,S-1STOP   ,REAR    ,INJ,RAIN,WET ,DAY ,STOP SIGN ,1,PED INV   ,TOO-CLOS,,SE HAWTHORNE BLVD,SE 35TH PL
1240349,4/17/2007 00:00,7651873.00,680141.00,4,17,2007,3,17,Portland SE,16,U MN-ART,45.51218889,-122.6466694,SE HAWTHORNE BLVD          ,SE 19TH AVE                ,,STRGHT  ,0,,0,0,0,4,,5,S-STRGHT  ,SS-O    ,PDO,RAIN,WET ,DAY ,UNKNOWN   ,1,,IMP LN C,,SE HAWTHORNE BLVD,SE 19TH AVE
1241455,5/5/2007 00:00,7655997.00,679985.00,5,5,2007,7,4,Portland SE,16,U MN-ART,45.51206944,-122.6305694,SE HAWTHORNE BLVD          ,SE 33RD AVE                ,30,INTER   ,1,3-LEG  ,0,0,0,,0,5,PRKD MV   ,REAR    ,INJ,CLD ,DRY ,DLIT,NONE      ,1,,RECKLESS,,SE HAWTHORNE BLVD,SE 33RD AVE
1241545,5/2/2007 00:00,7652057.00,680134.00,5,2,2007,4,7,Portland SE,16,U MN-ART,45.51218889,-122.64595,SE HAWTHORNE BLVD          ,SE 20TH AVE                ,,ALLEY   ,0,,0,0,0,2,,8,ANGL-OTH  ,TURN    ,PDO,CLR ,DRY ,DAY ,UNKNOWN   ,1,,NO-YIELD,,SE HAWTHORNE BLVD,SE 20TH AVE
1242412,5/8/2007 00:00,7648162.00,680261.00,5,8,2007,3,17,Portland SE,16,U MN-ART,45.51225,-122.6611611,SE HAWTHORNE BLVD          ,SE GRAND AVE               ,,STRGHT  ,0,,0,0,0,2,,8,S-1STOP   ,REAR    ,INJ,CLR ,DRY ,DAY ,UNKNOWN   ,1,,TOO-CLOS,,SE HAWTHORNE BLVD,SE GRAND AVE
1242463,5/9/2007 00:00,7648789.00,680238.00,5,9,2007,4,19,Portland SE,16,U MN-ART,45.51223889,-122.6587,SE HAWTHORNE BLVD          ,SE 7TH AVE                 ,,INTER   ,0,CROSS  ,0,0,0,,0,4,ANGL-OTH  ,ANGL    ,INJ,CLR ,DRY ,DAY ,TRF SIGNAL,1,,CARELESS,,SE HAWTHORNE BLVD,SE 7TH AVE
1243043,5/14/2007 00:00,7649558.00,680214.00,5,14,2007,2,17,Portland SE,16,U MN-ART,45.51223056,-122.6557,SE HAWTHORNE BLVD          ,SE 10TH AVE                ,,INTER   ,0,CROSS  ,0,0,0,,0,3,BIKE      ,TURN    ,INJ,CLR ,DRY ,DAY ,UNKNOWN   ,1,,NO-YIELD,,SE HAWTHORNE BLVD,SE 10TH AVE
1243370,5/11/2007 00:00,7660474.00,679855.00,5,11,2007,6,21,Portland SE,16,U MN-ART,45.51203889,-122.6131,SE HAWTHORNE BLVD          ,SE 48TH AVE                ,25,INTER   ,0,CROSS  ,0,0,0,,0,2,O-1TURN   ,TURN    ,INJ,CLR ,DRY ,DLIT,TRF SIGNAL,1,,RECKLESS,,SE HAWTHORNE BLVD,SE 48TH AVE
1243373,5/13/2007 00:00,7651888.00,680140.00,5,13,2007,1,14,Portland SE,16,U MN-ART,45.5122,-122.6466111,SE HAWTHORNE BLVD          ,SE 19TH AVE                ,35,STRGHT  ,0,,0,0,0,4,,6,S-STRGHT  ,SS-O    ,INJ,CLR ,DRY ,DAY ,NONE      ,1,SUB OTRN  ,IMP LN C,,SE HAWTHORNE BLVD,SE 19TH AVE
1244222,5/26/2007 00:00,7655179.00,680010.00,5,26,2007,7,5,Portland SE,16,U MN-ART,45.51208056,-122.6337611,SE HAWTHORNE BLVD          ,SE 31ST AVE                ,,INTER   ,0,CROSS  ,0,0,0,,0,6,PRKD MV   ,REAR    ,INJ,CLR ,DRY ,DAWN,NONE      ,1,CURB      ,RECKLESS,,SE HAWTHORNE BLVD,SE 31ST AVE
1245143,6/2/2007 00:00,7649818.00,680206.00,6,2,2007,7,5,Portland SE,16,U MN-ART,45.51223056,-122.6546889,SE HAWTHORNE BLVD          ,SE 11TH AVE                ,,INTER   ,0,CROSS  ,0,0,0,,0,3,ANGL-OTH  ,ANGL    ,PDO,CLR ,DRY ,DLIT,TRF SIGNAL,1,,DIS--RAG,,SE HAWTHORNE BLVD,SE 11TH AVE
1245458,6/10/2007 00:00,7654577.00,680026.00,6,10,2007,1,12,Portland SE,16,U MN-ART,45.51208056,-122.6361111,SE HAWTHORNE BLVD          ,SE 29TH AVE                ,30,INTER   ,0,CROSS  ,0,0,0,,0,2,ANGL-OTH  ,ANGL    ,INJ,RAIN,WET ,DAY ,STOP SIGN ,1,,NO-YIELD,,SE HAWTHORNE BLVD,SE 29TH AVE
1245515,5/15/2007 00:00,7657557.00,679941.00,5,15,2007,3,10,Portland SE,16,U MN-ART,45.51206111,-122.6244806,SE HAWTHORNE BLVD          ,SE 38TH AVE                ,,INTER   ,0,3-LEG  ,0,0,0,,0,1,ANGL-OTH  ,TURN    ,PDO,CLR ,DRY ,DAY ,STOP SIGN ,1,,NO-YIELD,,SE HAWTHORNE BLVD,SE 38TH AVE
1245523,5/25/2007 00:00,7649818.00,680206.00,5,25,2007,6,7,Portland SE,16,U MN-ART,45.51223056,-122.6546889,SE HAWTHORNE BLVD          ,SE 11TH AVE                ,,INTER   ,0,CROSS  ,0,0,0,,0,3,ANGL-OTH  ,ANGL    ,PDO,CLR ,DRY ,DAY ,TRF SIGNAL,1,,DIS--RAG,,SE HAWTHORNE BLVD,SE 11TH AVE
1245638,6/9/2007 00:00,7657983.00,679927.00,6,9,2007,7,23,Portland SE,14,U PR-ART,45.51206111,-122.6228194,SE HAWTHORNE BLVD          ,SE 39TH AVE                ,,INTER   ,0,CROSS  ,0,0,0,,0,6,S-1STOP   ,REAR    ,PDO,RAIN,WET ,DLIT,TRF SIGNAL,1,PED INV   ,TOO-CLOS,,SE HAWTHORNE BLVD,SE 39TH AVE
1249568,7/18/2007 00:00,7657983.00,679927.00,7,18,2007,4,11,Portland SE,16,U MN-ART,45.51206111,-122.6228194,SE HAWTHORNE BLVD          ,SE 39TH AVE                ,,INTER   ,0,CROSS  ,0,0,0,,0,5,S-OTHER   ,TURN    ,INJ,CLD ,WET ,DAY ,TRF SIGNAL,1,,IMP-TURN,,SE HAWTHORNE BLVD,SE 39TH AVE
1249805,7/25/2007 00:00,7653502.00,680057.00,7,25,2007,4,14,Portland SE,16,U MN-ART,45.51208889,-122.6403111,SE HAWTHORNE BLVD          ,SE 25TH AVE                ,,INTER   ,0,CROSS  ,0,0,0,,0,6,S-1STOP   ,REAR    ,INJ,CLR ,DRY ,DAY ,UNKNOWN   ,1,FORCED    ,INATTENT,,SE HAWTHORNE BLVD,SE 25TH AVE
1250228,9/7/2007 00:00,7660064.00,679867.00,9,7,2007,6,22,Portland SE,16,U MN-ART,45.51203056,-122.6147111,SE HAWTHORNE BLVD          ,SE 47TH AVE                ,,ALLEY   ,0,,0,0,0,2,,7,BIKE      ,TURN    ,INJ,CLR ,DRY ,DLIT,NONE      ,1,,NO-YIELD,,SE HAWTHORNE BLVD,SE 47TH AVE
1251246,7/30/2007 00:00,7656750.00,679964.00,7,30,2007,2,1,Portland SE,16,U MN-ART,45.51206944,-122.6276306,SE HAWTHORNE BLVD          ,SE 35TH PL                 ,,INTER   ,1,3-LEG  ,0,0,0,,0,5,FIX OBJ   ,FIX     ,PDO,CLR ,DRY ,DLIT,TRF SIGNAL,1,CURB      ,CARELESS,,SE HAWTHORNE BLVD,SE 35TH PL
1251299,8/2/2007 00:00,7652961.00,680071.00,8,2,2007,5,21,Portland SE,16,U MN-ART,45.51208056,-122.6426306,SE HAWTHORNE BLVD          ,SE 23RD AVE                ,,STRGHT  ,0,,1,0,0,2,,6,S-1STOP   ,REAR    ,INJ,CLR ,DRY ,DAY ,UNKNOWN   ,1,,TOO-CLOS,,SE HAWTHORNE BLVD,SE 23RD AVE
1252346,8/13/2007 00:00,7648789.00,680238.00,8,13,2007,2,9,Portland SE,16,U MN-ART,45.51223889,-122.6587111,SE HAWTHORNE BLVD          ,SE 7TH AVE                 ,,INTER   ,0,CROSS  ,0,0,0,,0,3,ANGL-OTH  ,ANGL    ,INJ,CLR ,DRY ,DAY ,TRF SIGNAL,1,,DIS--RAG,,SE HAWTHORNE BLVD,SE 7TH AVE
1254859,8/30/2007 00:00,7651898.00,680140.00,8,30,2007,5,16,Portland SE,16,U MN-ART,45.5122,-122.6465694,SE HAWTHORNE BLVD          ,SE 19TH AVE                ,,INTER   ,0,3-LEG  ,0,0,0,,0,3,S-1STOP   ,REAR    ,PDO,CLR ,DRY ,DAY ,UNKNOWN   ,1,FORCED    ,TOO-CLOS,,SE HAWTHORNE BLVD,SE 19TH AVE
1255083,7/3/2007 00:00,7647740.00,680286.00,7,3,2007,3,13,Portland SE,19,U LOCAL ,45.51228889,-122.6628,SE HAWTHORNE BLVD          ,SE 3RD AVE                 ,,INTER   ,0,CROSS  ,0,0,0,,0,4,ANGL-OTH  ,ANGL    ,INJ,CLR ,DRY ,DAY ,UNKNOWN   ,1,VEH HID   ,PAS-STOP,,SE HAWTHORNE BLVD,SE 3RD AVE
1257611,9/18/2007 00:00,7647740.00,680286.00,9,18,2007,3,12,Portland SE,16,U MN-ART,45.51228889,-122.6628,SE HAWTHORNE BLVD          ,SE 3RD AVE                 ,,INTER   ,0,CROSS  ,0,0,0,,0,2,S-1TURN   ,TURN    ,PDO,CLD ,DRY ,DAY ,STOP SIGN ,1,,IMP-TURN,,SE HAWTHORNE BLVD,SE 3RD AVE
1258684,8/26/2007 00:00,7657983.00,679927.00,8,26,2007,1,15,Portland SE,14,U PR-ART,45.51206111,-122.6228194,SE HAWTHORNE BLVD          ,SE 39TH AVE                ,,INTER   ,0,CROSS  ,0,0,0,,0,6,S-1STOP   ,REAR    ,PDO,CLR ,DRY ,DAY ,TRF SIGNAL,1,,TOO-CLOS,,SE HAWTHORNE BLVD,SE 39TH AVE
